y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
-8.474529683,8.780055144,0,1,-9.213922797,0,0,6.990417839,-0.736033785,1,1.253027234
3.20246854,9.769640393,1,0,8.506265809,0,1,14.625309,-2.759619651,1,0.276052751
-4.774532384,-7.217828017,1,0,-8.980357442,0,0,-6.638024192,-2.524717447,1,3.647659922
-2.431405012,-7.082039947,1,0,1.465584757,0,0,-5.88756379,-0.822402819,0,0.217305161
-8.961847763,9.619798767,1,0,3.348354152,0,0,10.46159755,1.188631423,1,-0.790847396
1.417717538,2.847552169,1,0,7.148072948,0,1,3.947197724,-4.774096023,1,-0.203285724
-3.139232997,4.94226634,0,0,3.992021377,0,0,6.031713489,3.073586923,1,-3.545150571
13.36247989,-4.826573473,0,0,6.161187361,0,0,7.227041772,-5.264401054,1,1.030290948
-11.25676766,-0.623660325,1,0,1.613459159,0,0,2.06789233,1.630277608,1,-0.012860822
-8.028479237,-0.30845297,1,0,8.177599614,0,1,0.827114308,2.616977629,1,2.744786676
-12.32365518,-4.293946093,0,1,5.852877237,0,0,0.628422114,-0.311899848,0,0.746558702
4.840292539,7.233412061,0,0,3.840636923,0,0,0.189061279,-6.31491798,1,3.497404771
3.841922907,5.792371719,0,0,1.302776299,0,1,1.547823131,-0.196485097,0,2.72936845
10.93045988,-6.545126084,1,0,-9.995843889,0,0,-5.405940745,-5.672021989,1,-2.817772029
2.930123227,1.782737589,0,0,6.196171208,0,1,1.67386133,-6.953843204,1,-0.190341085
-14.77419359,-5.699179317,1,0,0.375868394,0,2,-3.124160766,1.685149595,1,0.774878494
-1.265965479,5.233327332,0,1,2.832531701,0,2,2.118821561,2.726249969,1,3.344654776
-3.937438242,-6.14493913,1,0,9.481437998,0,1,-3.874585161,-3.939041753,1,-1.856690776
-11.35226212,-9.479015479,1,0,0.367404642,0,1,-7.766944065,0.92349029,1,1.536370017
-5.375275799,0.310222111,0,1,-1.250571385,0,0,0.881448362,-4.607971218,1,-2.794534761
-14.95328617,1.657546102,0,1,-9.486294864,0,0,0.483770813,-2.976641179,1,-1.662556339
-3.995375068,-7.268033819,1,0,-0.672807829,0,1,-5.183790689,-0.985547947,1,-2.279435338
-9.793724154,-4.064517822,1,0,1.613165378,0,0,-4.051707317,0.387722555,1,-0.462244913
-0.304361578,-6.179289017,1,0,-2.614381388,0,0,-5.543944132,-2.313212064,1,-1.652622493
0.186621351,6.649482856,1,0,4.626609618,0,2,11.63839371,-1.742236676,1,-2.202689627
-8.669704184,5.405747518,1,0,9.214266697,0,0,9.611957611,-0.991872384,1,-3.765531011
-1.657413543,-1.069340701,1,0,1.348718749,0,0,-0.707359567,-4.077897441,0,2.58538148
6.45852028,3.375413455,0,0,1.474994849,0,2,2.794013171,2.485098129,1,3.016168982
-1.239053907,-7.154605957,0,1,-2.190883481,0,0,3.293684664,3.491877653,0,0.10201445
-9.022126647,8.233738998,0,1,7.692835461,0,0,0.823084846,-5.175815455,1,3.573390257
-9.445041439,0.947759049,0,1,2.647654647,0,0,0.21042469,-4.451127574,1,-2.523653165
8.323434773,0.507401852,1,0,3.037364585,0,0,0.51640862,-3.449907193,1,-3.446642039
11.66006864,6.88103803,0,0,-5.648548747,0,2,2.363021438,-1.093557743,1,2.348462585
1.541031259,4.965778464,0,0,-7.818769342,0,1,1.147868222,-5.366684735,1,0.870236699
-11.73906434,-2.942214902,1,0,-7.272014068,0,0,9.631872942,-0.004519637,1,-0.504579401
10.79794008,5.415918492,0,0,5.802885816,0,2,2.730460784,-2.942335055,1,-2.034499554
-21.5802984,9.021647805,0,1,-3.414096516,0,2,4.934789153,-0.847101854,1,1.220915401
10.85922391,7.680249549,0,0,-2.362998677,0,0,1.430999008,-4.36729286,0,-1.511459915
5.857412323,-7.040485968,0,0,0.299213366,0,1,4.451138402,0.698254994,0,-2.668805242
-3.981866675,2.450283337,1,0,-8.244705084,0,2,4.521841353,-6.891103666,1,-1.483918965
1.52320711,3.961875993,1,0,7.371678934,0,1,5.074176724,-3.60254424,0,-3.788871415
-2.572889917,-8.751714984,1,0,-0.275582629,0,1,-7.178914315,-0.529765578,1,-2.061120255
-1.6378354,4.450001842,0,1,1.520615122,0,1,1.574500534,-3.683168571,0,1.087771127
5.809388983,-0.382019738,1,0,0.293058301,0,1,0.988945219,-4.069968172,1,1.790201055
10.62050483,0.817286801,0,0,-2.669776198,0,2,2.046629892,-5.739740794,0,2.570098097
-18.41947232,1.464825049,0,1,8.437164924,0,1,1.062877351,-3.986492931,1,0.356820807
1.373120165,-6.41295515,0,0,4.483966865,0,0,3.517194622,-4.419604859,1,-0.985130293
12.53683096,-7.522755763,1,0,1.344947452,0,1,-6.022467585,-5.746911934,1,-0.579641595
-4.338327085,3.238135637,0,1,-0.16147525,0,0,1.640722859,1.915048025,0,3.322674273
12.24082765,7.886382663,1,0,3.672890048,0,2,10.83567546,-4.563582618,1,3.592742916
-16.05283188,-9.241836458,0,1,9.418955208,0,1,1.014033111,-4.712055839,0,-1.381448768
-7.062073439,6.841248106,0,1,0.620578136,0,0,2.324182994,0.243809133,0,2.894156592
0.876093954,-9.205077426,1,0,2.11498321,0,2,-4.618174342,-2.109101391,1,-1.000078101
-6.927114318,0.854086038,1,0,-9.622907373,0,2,3.809143841,-1.252985336,0,1.082484717
-3.184220232,5.748694292,0,1,-9.731503297,0,0,0.497914588,-5.7102239,1,1.662952894
-3.005529131,-0.972571559,1,0,2.818674273,0,1,0.098086426,-1.5100719,1,1.99659609
6.896250281,-4.046122655,0,0,8.532874375,0,0,2.015372126,-1.082510249,1,1.013433876
-5.524816196,3.121297834,0,0,-4.535403331,0,1,2.89006398,0.579184254,1,0.937311094
0.392170163,9.740458992,1,0,-9.109727484,0,1,14.17593002,-1.153517605,0,-3.526594039
1.206773097,-4.103775783,1,0,2.250509034,0,2,-1.955987928,-0.430955034,1,0.782765338
2.376360099,-2.653574068,1,0,-3.455347633,0,0,-2.618787906,-5.472663049,0,-1.783133861
-0.18076912,-0.566433244,1,0,1.461488805,0,1,0.717096215,-1.211515776,0,2.066590179
-1.561418487,9.533318924,0,1,-0.455285269,0,0,0.728175352,-4.756276745,1,-3.590226168
-0.284697188,-5.543513643,1,0,-9.14452367,0,2,-2.555836712,2.93316027,1,-1.641608074
-10.30978416,9.8215251,1,0,2.943245145,0,2,13.00492115,1.270924956,0,-3.954000957
-3.588284361,3.9359617,1,0,-4.962713108,0,0,4.403736262,-4.114397961,1,-0.222515596
-8.785036208,9.998054621,1,0,-8.996411371,0,0,10.25486372,-0.403568691,0,-3.3793978
-1.924251803,-2.086497922,0,0,0.902000046,0,0,1.960094912,-4.351652952,1,1.733127816
-13.16120725,-5.459706611,1,0,-5.642821034,0,2,-3.106833329,1.682360572,1,-2.428109504
-9.611787053,-1.694649435,1,0,3.101919657,0,1,0.74107109,1.923922276,1,0.985613011
2.240162119,-2.567831618,0,0,-2.995303245,0,1,2.171826657,2.093070353,1,-2.358456906
4.793564991,5.80683094,1,0,-4.888957092,0,0,6.838035887,-3.905998731,1,-3.324803447
